word,count
aprnproached,1
encreaxc5xbfed,4
nobility,6
sirj,5
haywardrnto,1
feaxc5xbft,8
daintilyrnthe,1
tho,4
pinernfat,1
paunches,1
lean,6
dainty,1
bitsrnmake,1
ribs,3
banker,1
witsrnshakespeare,1
loffrnso,1
innocence,7
repaxc5xbft,2
banquetsrnupon,1
southrni,1
purposd,2
unbend,2
hoursrnand,1
womens,3
bowrs,2
priorrnbanqueter,1
banquetrn1,1
feaxc5xbfter,1
lives,9
deliciouxc5xbflyrn2,1
feaxc5xbftsrnbanquethouse,1
arnbanquetinghouse,1
keptrnin,1
banquetinghouxc5xbfe,1
tablernwas,1
excellent,15
waterwork,1
sidneyrnbut,1
walks,8
raisd,7
highrna,1
banquethouxc5xbfe,1
xc5xbfalutes,1
xc5xbfouthern,5
xc5xbfky,8
juvenalrnban2uette,1
fortification,9
atrnthe,5
parapet,2
whenrnthey,3
firernbansticle,1
xc5xbfticklebackrnto,1
banter,3
barbarous,11
etymologyrnunlexc5xbfs,1
badiner,1
rallyrnto,1
ridicule,3
ridiculernthe,1
magixc5xbftrate,6
bantered,1
offirncer,1
lexc5xbftrangernit,1
innocent,7
xc5xbfimplicity,3
xc5xbfubjectrnof,1
bantering,1
drolls,2
lxe2x80x99exc5xbftrangerncould,2
alcinous,1
guexc5xbfts,5
witholdrnfrom,1
xc5xbfcorn,9
permitrnhis,1
leud,1
romances,1
bantring,1
tates,1
juvenalrnbanter,1
railleryrnthis,1
filly,1
paxc5xbfxc5xbfes,6
timesrnfor,1
frolick,1
xc5xbfnares,2
inrnhuman,1
lxe2x80x99exc5xbftrangernmetaphyxc5xbficks,1
dixc5xbftinxc3xa9t,6
conception,1
xc5xbfolidrnjudgment,1
reaxc5xbfoning,4
xc5xbfubjects,6
whornridicule,1
rernfuge,1
lazinexc5xbfs,3
wattss,8
logickrnbanterer,1
lanter,1
banters,1
drollrnwhat,1
opinion,14
religious,9
divinernpower,1
inockery,1
conrntempt,2
lxe2x80x99eirangernbantling,1
corrupbr,1
xmlnsrn2,1
txc2xbadrnpdivdiv,1
classtextp,2
rrnb,6
rrnted,1
bairn,1
bairmling,1
littlernchild,1
wordrnif,1
objexc4x8dt,4
lovernchance,1
lucinas,1
provernthev,1
bantling,1
roarrnin,1
baxc5xbfket,5
neighbours,6
priorrnbaptism,1
nf,12
baptixc5xbfmus,1
32,2
xc2xbaz,1
external,3
ablution,2
ofrnwords,1
operates,1
denotes,2
internal,2
orrnwaxc5xbfhing,1
ayxc5xbfxc5xbfxc2xbas,1
parergonrnbaptixc5xbfxc2xban,1
prexc5xbfcript,1
wordsrnwhich,1
chrixc5xbft,5
1rnto,1
baptixc5xbfm,3
flockdrnwith,1
camernfrom,1
nazareth,1
joxc5xbfeph,2
deemxe2x80x99drnunmarkt,1
unknown,7
regained,7
21rn2,1
bgxc2xbatixc5xbfm,1
scripture,3
xc5xbfufferingsrni,1
baptized,2
xc5xbftraitrnened,1
accomplixc5xbfhed,2
luke,4
xii,18
15rnpxc2xbawai,1
baptixc5xbfxc2xban,1
pertaining,1
baprntlinrnwhen,1
baptixc5xbfmal,1
vow,11
theirrnnew,1
ammondrnbaptist,1
baptixc5xbft,1
ezzxc2xba,1
adminixc5xbftersrnbaptixc5xbfmrnhim,1
baptixc5xbf,1
xc5xbfoonrndexc5xbfcryxe2x80x99d,1
divinely,1
warnd,1
witnexc5xbfs,6
borernas,1
worthier,2
5rnbapt1st,1
ery,6
aptixc5xbfterium,1
thernxc5xbfacrament,1
adminixc5xbftredrnthe,1
baptixc5xbfery,1
leaning,5
tower,8
wellrnworth,1
italyrnto,2
baptize,1
baptixc5xbfxc2xbar,1
22,1
chrixc5xbftenrnto,1
adminixc5xbfter,1
xc5xbfacrament,1
baptixc5xbfmrnhe,1
chargernto,1
learndrnand,1
xc5xbfalvation,2
believernbaptizing,1
profluent,1
xc5xbfignrnof,1
waxc5xbfhing,3
guilt,9
xc5xbfin,5
lifernpure,1
prepard,5
befalrnfor,1
redeemer,1
dyxe2x80x99drnmiltons,1
loftrnlet,1
refleampt,2
son,6
irreconcilxc3xa9rnable,1
enmity,3
devil,3
rogersrnbaptiz,1
laptize,1
chrixc5xbftens,1
adminixc5xbfters,1
baptixc5xbfmrnbar,1
barre,1
paxc5xbfxc5xbfagernto,1
entrancernand,1
xc5xbfhoot,12
boardsrnfrom,1
exodus,8
xxxvi,1
33rn2,1
bolt,20
enrntering,1
poxc5xbft,6
itrnthe,4
fixc5xbfhgate,1
xc5xbfons,16
haxc5xbfxc5xbfenaah,1
laidrnthe,1
doors,7
locks,5
therernof,1
bars,7
nehem,1
3rn3,3
obxc5xbftacle,2
hinders,1
obxc5xbftruxc4x87tsrni,1
brake,10
decreed,1
doorsrnand,2
hitherto,2
fartherrn,1
xxxviii,2
crnand,1
heir,2
xc5xbfurvivd,1
courxc5xbfernwhat,1
limits,3
hadxc5xbft,4
barrnwhat,1
rexc5xbfixc5xbfted,3
danielxe2x80x99s,1
jarrnhard,1
knowxc5xbft,2
excludernspiritual,1
xc5xbfubxc5xbftance,13
corporeal,2
ivrnmuft,1
creaternrefuxc5xbfe,1
myxc5xbfelf,23
fate,17
aurengrnfatal,1
accidents,6
xc5xbfetrna,1
friendxc5xbfhiprnrowes,1
ambitious,3
stepmotherrn4,1
rock,13
xc5xbfand,8
harbour,5
rirnver,1
xc5xbfhips,18
waterrn5,1
prevention,1
rnlexc5xbft,1
examination,2
lett,3
proceedingsrnbehold,1
impediment,1
newlyrnadded,1
prxc2xbafacernwhich,1
salique,1
unjuxc5xbftly,2
gloze,1
bernthe,3
founder,1
female,18
vrn6,1
tried,2
criminalsrnare,1
judged,3
croudsrnfrom,1
incommoding,1
courtrnthe,2
dukerncame,1
accuxc5xbfationsrnhe,1
pleaded,2
viiirnsome,1
xc5xbfubtlety,1
defendrnor,1
knotty,6
untye,1
juvenalrn7,1
tavern,1
coffeehouxc5xbfe,2
houxc5xbfernkeeper,1
fits,10
receives,5
reckoningsrni,1
apprehenxc5xbfion,2
appeal,1
tornme,2
therefore,34
penny,3
madernthe,3
speciator,40
423rn8,1
peremptory,1
demand,3
plearnbrought,1
defendant,2
actionrnof,1
plaintiff,2
commonrnintent,1
xc5xbfpecial,8
intent,6
orrndinary,1
dixc5xbfables,1
declaration,5
plea,3
thernplaintif,1
ordinaryrnand,1
circumrnxc5xbftance,1
cowelrnbaxc5xbftardy,1
principally,5
comrnmenced,1
ayliffes,9
parergonrn9,2
compages,1
xc5xbftructure,2
tornetherrnxc2xa3,1
bottoms,4
mountains,18
earthrnwith,1
lars,2
jonah,2
6rnio,1
acroxc5xbfs,4
heraldryrni,1
lump,5
wedge,1
minesrnmelted,1
rn12,1
gums,2
therntusks,1
grinders,3
bears,31
teeth,15
thernbit,1
frixc4x87tion,1
governedrn13,1
ars,1
muxc5xbfik,1
xc5xbftrokes,2
perpendicularly,1
acroxc5xbfsrnthe,1
lines,10
orrnmeaxc5xbfure,1
trnbar,1
shot,2
half,30
bullets,7
ironrnbar,1
engagements,4
andrnriggingrnto,1
faxc5xbften,12
barrnmy,1
duty,22
xc5xbfufferrntxc2xba,1
obey,2
daughters,4
commandsrnthough,1
injunction,1
tyrannous,1
yournshakexc5xbfp,3
learrnwhen,1
lar,7
windowxc5xbfhutters,1
bedchamrnber,1
xc5xbfaxc5xbfhes,1
airrnswifts,1
directions,5
chambermaidrn2,1
obxc5xbftruxc4x87trnwhen,1
rightrnlet,1
lawful,7
preventrnthe,1
xc5xbfcattered,2
xc5xbfornfar,1
barred,3
mutual,3
xc5xbfuccour,1
irndoth,1
xc5xbfeem,17
probable,2
purrnpoxc5xbfely,1
add,8
judgments,1
thereby,8
unrnderxc5xbftand,1
xc5xbfentence,6
barrnxc5xbfimilitude,1
repugnant,1
ordinancesrnlaws,1
xc5xbftatutes,2
phookerrn4,1
fromrnhath,1
mernshakexc5xbfp,4
iiirnour,1
loxc5xbftrnbut,1
barrd,1
coaxc5xbft,7
drydrn5,1
exclude,2
claimrngod,1
abridged,1
barring,1
ofrnthemxc5xbfelves,1
indifferent,2
4rngive,1
richards,2
xc5xbfidernto,3
heirs,6
dexc5xbfcentrngod,1
knows,11
iiirnhis,1
axc4x8dts,2
allrnand,2
adam,4
corruption,8
takernso,1
capitalrnin,1
daviesrnit,1
thatrnbenefit,1
clarendonrnif,1
qualified,3
profit,9
onlyrnperforms,1
pridern6,1
prohibitrnfor,1
barrnthe,1
venomd,2
xc5xbfhot,19
hudibrasrnwhat,1
pedant,2
2rnbar,1
playhouxc5xbfes,1
dumb,3
addixc5xbfonrn7,1
exceptionrnwell,1
bearingxe2x80x94rnxe2x80x94nay,1
tonight,4
gage,1
mernby,1
venicern8,1
xc5xbfuitrnbut,1
buff,7
belt,7
caresrnno,1
trick,7
eaxc5xbfier,4
ixc5xbfxc5xbfue,8
juvenalrnfrom,2
delays,2
conduce,2
finding,9
truth,19
arncriminal,1
parergonrnif,1
party,14
excommunicates,1
adrnverxc5xbfary,2
aylxc2xbaffs,1
veinrnthis,1
operation,2
performed,8
veins,7
hurnmours,1
diengagingrnit,1
tying,1
below,32
betweenrntwo,1
ligaturesrnbarbrnrnrnpdivdiv,1
rrnbarb,1
xc5xbfharia,1
beardrnhe,1
barbel,2
barb,4
wattels,2
hisrnmouth,1
chaps,2
altons,1
anglerrn2,3
points,12
arrow,7
fixc5xbfhinghookrnto,1
extractedrnnor,1
spartan,3
foundrnthe,2
xc5xbfhining,14
harb,2
woundrn3,1
armour,11
horxc5xbfesrntheir,1
barls,1
albeit,2
marnny,1
barbs,2
regarded,3
haywardrnbarb,1
barbary,3
horxc5xbfernthexc5xbfe,1
fron,1
commonlyrnof,1
xc5xbfize,11
thin,15
choxc5xbfenrnfor,1
xc5xbftallions,1
harbs,1
die,16
oldrnthe,1
mettle,2
ceaxc5xbfe,10
theirrnlife,1
farriers,9
dixc3xa9rnto,1
xc5xbfhave,1
drexc5xbfs,16
beardrnshave,1
dexc5xbfirernof,1
penitent,2
deathrnshakexc5xbfp,1
meaxc5xbfurern,1
iliadrn2,2
furnixc5xbfh,5
armourrna,1
warriour,3
trainrnthat,1
deluge,4
pourd,2
plainrnon,1
barled,1
xc5xbfteeds,3
rode,7
arrayrnthick,1
college,3
bees,12
fablesrn3,3
jag,1
hooksrnthe,1
twanging,1
bowsrnsend,1
xc5xbfhowers,3
xc5xbfhafts,2
pointsrnalternate,1
ruin,14
philipsrnbarbacan,1
barbacane,1
barbacana,1
spanrn1,3
walls,17
townrnwithin,1
barbacan,1
porter,2
xc5xbfaternday,1
duly,2
keeping,3
wardrnnor,1
wight,3
mote,4
gaternbut,1
regardrn2,1
fortrexc5xbfs,3
bridgern3,1
guns,5
levelledrnbarbadoes,1
cherry,3
malphigia,1
latrnit,3
quinquefid,1
calix,1
bifid,2
xc5xbfegrnments,2
roxc5xbfernhaving,1
xc5xbftamina,4
colleampted,1
ovaryrnin,1
becomes,23
globular,4
flexc5xbfhyrnxc5xbfoft,1
capxc5xbfule,1
xc5xbftonyrnwinged,1
nuts,3
wexc5xbft,8
indies,6
fifteen,8
xc5xbfixrnteen,1
produces,8
pleaxc5xbfantrntart,1
propagated,11
arncurioxc5xbfity,1
millarrnbarbadoes,1
tar,1
bituminous,1
differing,2
fromrnthe,9
petroleum,1
floating,7
xc5xbfprings,8
scotrnland,1
iodwards,1
method,10
foxc5xbfxc5xbfilsrnbarbarian,1
barbarus,1
atrnfirxc5xbft,2
fxc2xbareign,1
fxc2xbareigner,1
implied,3
derngree,2
wildnexc5xbfs,2
crueltyrn1,1
uncivilized,1
untaught,3
xc5xbfavagernproud,1
greece,1
barbarians,4
heldrnboaxc5xbfting,1
excellxe2x80x99d,1
denhamrnthere,1
greeks,5
barbarnrians,1
stillingfiests,1
defence,7
romixc5xbfh,3
idolatryrnbut,1
dexc5xbfcending,4
xc5xbfhowxe2x80x99rs,5
brimxc5xbftone,5
firxe2x80x99drnthe,1
barbarian,3
xc5xbftorm,18
expirxe2x80x99d,1
addisonrn2,4
foreignerrni,1
arernthough,1
rome,14
litterd,1
coriolanusrn3,2
brutal,11
pity,9
reproachrnthou,1
fell,18
rnwhat,8
provoke,4
madnexc5xbfsrnto,1
axc5xbfxc5xbfaxc5xbfxc5xbfinate,1
philips,1
matrnbarbarian,1
xc5xbfavagernsome,1
felt,6
mouldring,1
agernbarbarian,1
blindnexc5xbfs,3
epixc5xbftlesrnbarbarick,1
barbarius,1
farfetchedrnthe,1
gorgeous,4
richexc5xbft,2
handrnshowrs,1
barbarick,2
pearl,5
loxc5xbftrnthe,2
eaxc5xbftern,5
beholdrnwith,1
diamond,6
popernbarbaris,1
barbarixc5xbfmus,1
xc5xbfpeech,17
exaxc4x8dinexc5xbfs,1
anyrnlanguagernthe,1
approaching,5
modernrnbarbarixc5xbfm,1
allow,3
fromrnany,1
extant,4
juvenal,8
dedicationrn2,1
ignorance,11
learningrni,1
barbarixc5xbfm,4
morernthan,2
angel,5
xc5xbfayrnshakexc5xbfp,1
lalour,2
lxc2xbaftrnthe,1
genius,7
raphael,1
xc5xbfucceeded,8
ofrnbarbarixc5xbfm,1
painting,6
arrnrived,1
perfection,1
dufrexc5xbfnoy,2
prxc2xbaxc5xbfacern3,2
brutality,6
xc5xbfavagenexc5xbfs,2
manners,13
incivilityrnmoderation,1
tempering,2
thernvol,1
irnfairy,1
qweenrnirixc5xbfh,1
delight,12
licentious,3
larlarixc5xbfhrnunto,1
goodnexc5xbfs,8
civility,4
state,13
irelrndivers,1
monarchies,1
rixc5xbfen,1
barbarixc5xbfxc2xban,2
civirnlity,1
fallen,5
irelandrn4,1
cruelty,4
barbarity,2
unpitying,1
hardnexc5xbfs,1
meltedrnand,1
pityd,1
iirnbarbarit,1
barbarousrn1,3
savagenexc5xbfs,2
incivilityrn2,1
inhumanityrnand,1
rudencxc5xbf,1
reproach,10
andrnbarbarity,1
imaginable,3
viiirn3,1
impurity,2
xc5xbfpeechrnnext,1
petrarch,2
followed,5
xc5xbfeernwhat,2
rhime,4
bernat,1
xc5xbfound,15
drydenrnlatin,1
exprexc5xbfxc5xbfes,1
barrnbarity,1
narrownexc5xbfs,2
xc5xbfupply,8
morerndrydenrnaffected,1
refinements,1
larrnbarities,1
goths,2
invaded,1
swiftrnbarbarous,1
barbare,1
33226rn1,1
stranger,1
uncivilizedrnwhat,1
car,3
barbarousrnbut,1
amphialus,2
sidneyrnthe,3
damxc5xbfel,3
commitrnher,1
q,28
irnthou,1
andronrnand,1
governour,4
philip,2
phrygianrnand,1
therern2,1
macc,2
22rna,1
carnpable,1
xc5xbfubdued,3
wellrnplanted,1
exc5xbftxc5xbfoons,1
irelandrn2,2
ignorant,10
artsrnthey,1
rexc5xbftored,2
germany,2
thoxc5xbfernreliques,1
retained,2
inhumanrnby,1
uxc5xbfage,3
died,9
therngrief,1
viiirnbarba,1
rously,1
ignorantly,2
artsrn2,1
xc5xbfpeechrnwe,1
harbarouxc5xbfly,1
blexc5xbftrnwhilxc5xbft,1
coffers,1
owners,1
stepneyrn3,1
inhumanlyrnbut,1
barbarouxc5xbfly,2
span,12
friarrnshe,2
proxc5xbfper,2
herrnnieces,1
483rnbarbarous,1
ness,14
incivility,1
mannersrnexcellencies,1
poetry,8
littlernmore,1
fiddling,1
rhiming,2
arernindeed,1
barrnbarouxc5xbfnexc5xbfs,1
templern2,7
languagernit,1
degenerated,1
impaired,1
touching,3
thernpurenexc5xbfs,1
overgrown,3
barbarouxc5xbfnexc5xbfsrn,1
brerewood,1
languagesrn3,1
crueltyrnthe,1
barbarouxc5xbfexc5xbf,1
trial,4
perxc5xbfuaxc5xbfives,1
thernclergy,1
prevailed,3
antiquate,1
englrnto,1
becu,1
wexc5xbftindies,1
drexc5xbfrnxc5xbfing,1
xc5xbfplit,5
laidrnflat,1
gridiron,1
raixc5xbfed,18
charrncoal,1
xc5xbfurrounded,5
rnoldfield,1
harpy,1
throat,4
endudrncries,1
barbecud,1
pxc2xbapernbarbecu,1
drexc5xbft,6
mannerrnbarbed,1
participial,1
barbrn1,2
furnixc5xbfhed,6
glittering,4
ruxc5xbftrnhis,1
bearded,9
jagged,2
pointsrnif,1
conjecture,1
drizzling,1
xc5xbfhowrrnbut,1
rattling,5
harbxe2x80x99d,1
firernmiltons,1
544rnbarbel,1
rivers,12
coarxc5xbfernthe,1
altonxe2x80x99s,2
knots,6
xc5xbfuperfluous,1
growing,18
channels,2
thernmouth,3
dixc4x87irnbarber,1
xc5xbfhaves,1
beardrnhis,1
xc5xbftived,1
xc5xbfuitors,3
gave,33
hisrnlegs,1
breaxc5xbfts,5
xc5xbfervants,12
andrnface,1
barber,3
petirntioners,1
ottonrnwith,1
boixc5xbftrous,2
matchrnfor,1
valour,8
aflailrnbut,1
barbers,3
razor,1
xc5xbfubdud,1
samxc5xbf,2
agonrn2,1
whatrnpdivdiv,1
rrnwhat,1
xc5xbfyxc5xbftem,4
dick,2
averrdrnthe,1
beardrnin,1
agree,5
rnour,1
priorrnto,2
powderrnour,1
courteous,2
antonyrnwhom,1
xc5xbfpeakrnbeing,1
barberd,1
feaxc5xbftrnshakespeare,1
xc2xbafatrarnbarberchir,1
urgeon,1
joins,1
ofrnxc5xbfurgery,1
xc5xbfurgeons,4
forrnmerly,2
practixc5xbfer,1
xc5xbfurgeryrnhe,1
barberhirurgeons,1
unfitrnapplications,1
ratified,1
tumour,3
jemans,1
surgeryrnbarbermoscxc2xba,1
shakexc5xbfpearernwhich,1
fop,2
decked,1
barberrndraw,1
rogue,4
moonxc5xbfhinesrnill,1
xc5xbfop,3
moonxc5xbfhine,1
whorexc5xbfon,2
culrnlionly,1
barbermonger,1
learrnbarberry,1
verberis,1
pipperidge,1
buxc5xbfhrnit,1
prickles,5
xc5xbferratrncd,1
conxc5xbfixc5xbft,6
exrnpand,1
roxc5xbfe,15
fruitrnis,1
acid,3
red,30
colourrnand,1
cluxc5xbfters,1
whitixc5xbfh,3
thernxc5xbfpecies,3
barberry,3
withoutrnxc5xbftones,1
forts,3
englandrnand,1
hedges,6
aillarrnbarberry,1
houxc5xbfernwifery,1
beareth,5
countedrnbexc5xbft,1
martimers,1
husbandryrnbard,1
bardi,1
poetrnthere,1
irixc5xbfh,9
lardrnwhich,1
poets,6
profexc5xbfxc5xbfion,7
xc5xbfctrnforth,1
dixc5xbfpraixc5xbfes,1
poems,1
rhimesrnthe,1
exc5xbftimation,1
themrnspenser,1
chordrncan,1
cir,1
timely,2
voices,3
irnthe,12
adornd,1
tonguerntund,1
britixc5xbfh,9
lyre,1
xc5xbfongrnwhich,1
rehearxc5xbfe,1
drydenrnbare,1
danrn1,2
coveringrnthe,1
cloath,2
andrnhouxc5xbfe,1
kern,1
irelandrnthen,1
xc5xbftretchd,4
embrace,10
rnher,4
claxc5xbfping,2
drydenrnin,4
harernand,2
expoxc5xbfed,4
prexc5xbfentrnaddixc5xbfons,1
uncovered,4
rexc5xbfpectrnthough,1
covered,16
commonsrnwere,1
scotrntixc5xbfh,1
commixc5xbfxc5xbfioners,2
clarendonrn3,1
ornamentrnyet,1
lare,5
rnfor,8
antique,4
excexc5xbfs,5
qrn4,1
detected,1
concealment,2
rnthexc5xbfe,6
pretexts,1
varnixc5xbfhd,1
failingrnbare,1
sampxc5xbfon,1
agonixc5xbfes,2
1rn5,1
plentyrnwere,1
glory,17
clergy,6
leftrnas,1
apofiles,1
xc5xbfcriprngod,1
endue,1
xc5xbfelfxc5xbfame,1
affectionrnhooker,1
prefacerneven,1
mr,7
cowley,2
dedicationrn6,1
merernit,1
petition,5
xc5xbftaternto,1
punixc5xbfhd,1
coriolanusrnyou,2
exchequer,3
forrnyour,1
followers,2
liveries,3
theyrnlive,1
eronarnnor,1
arndefect,1
puffs,1
windrncontrary,1
threadbare,1
quotarntion,1
shakexc5xbfpearern8,1
andrnnaked,1
cauxc5xbfed,8
pains,9
abatingrnthe,1
credit,11
7rnthat,1
offendeth,1
dixc5xbfgrace,12
theyrnoffer,1
cuxc5xbftom,10
reading,3
hookerrn9,1
sometimes,10
awayrntempt,1
needy,2
dexc5xbfpairrnfor,1
barernof,1
juvrnmaking,1
reduce,3
price,10
ofrnland,2
barer,1
lockernto,7
adjective,3
xc5xbftrip,7
barcrnor,1
nakedrnthe,1
turtle,1
lared,1
branchrnlaments,1
launch,3
spenserrnthere,1
fabulous,1
narration,3
groweth,1
thernlikenexc5xbfs,1
feedeth,1
graxc5xbfs,15
itrnwill,2
hixc5xbftoryrneriphyle,1
foundrnbaring,1
lard,1
rnthen,6
trunks,2
drydenrnfor,2
penrnbare,1
mean,27
lurks,1
xc5xbftarrncan,1
defend,3
cauxc5xbfernlights,1
guardians,1
pxc2xbapernbare,1
bor,6
bearrnbare,1
bonesrnappear,1
rnhere,3
jack,3
larlxc2xbane,1
itrnago,1
xc5xbfawexc5xbft,1
knee,7
ivrnbaref,1
acfd,1
facern1,1
maxc5xbfked,1
rnyour,2
crowns,6
willrnplay,1
barefaced,3
midxc5xbfummers,2
eamrn2,1
shamelexc5xbfs,1
unrexc5xbferved,1
dixc5xbfrnguixc5xbfernthe,1
animoxc5xbfities,2
barernfaced,1
viiirnit,1
largxc5xbfaced,1
bawdry,4
poorexc5xbft,2
prerntence,2
lenrnbarefacxc2xbaol,1
barxc2xbaxc5xbfaced,2
xc5xbfhamefullyrnwithout,1
dixc5xbfguixc5xbfernthough,1
profigate,1
barxc2xbaxc5xbfacedrn4,1
peoplesrntongues,1
lockernba,1
refaced,1
effrontery,1
axc5xbflurnrance,1
audaciouxc5xbfnexc5xbfrnbarefoot,1
xc5xbfhoesrnshe,1
huxc5xbfbandrni,1
barefoot,2
wedding,4
shakexc5xbfprngoing,1
barefxc2xbaot,3
brother,24
outrnone,2
romeo,19
julietrnambitious,1
offendedrnthat,1
plod,1
uponrnwith,1
xc5xbfainted,1
shakexc5xbfpearernenvoys,1
dexc5xbfcribe,1
holy,25
alcaydes,1
aboutrnhim,1
xc5xbftanding,12
bowing,2
addixc5xbfonrnbare,1
xc5xbfhoesrnhe,1
rope,11
barxc2xbafoted,1
tornoffer,1
dixc5xbfcretion,1
leonatus,1
iirnbaregnaws,1
gnawn,1
eaten,10
barernknow,1
loxc5xbftrnby,1
treaxc5xbfons,1
tooth,5
baregnawn,1
cankerbit,1
learrnbare,1
rernxc5xbfpectrnhe,1
larcheaded,1
lower,17
xc5xbfleeds,1
neckrnbexc5xbfpoke,1
iirnnext,1
chariot,8
lareheaded,1
eaconrnthe,1
victor,1
helm,3
axc5xbfidernbareheaded,1
popularly,1
bowxe2x80x99d,1
falksrnbarely,1
barern1,1
nakedlyrn2,1
merely,3
morernthe,1
adminixc5xbftration,1
readrning,1
explaining,2
ixc5x82ookerrnthe,1
lancaxc5xbfter,2
dukexe2x80x94rnparely,1
revenue,3
iirnhe,6
larcy,1
namd,1
treet,1
promisd,6
winernbut,1
donnernwhere,1
barely,2
pays,3
commodities,4
withrncommodities,1
canrnnot,1
lockernrareness,1
tarern1,1
nakednexc5xbfsrnso,1
xc5xbferve,26
usrntill,1
roxc5xbfesrnyou,1
thorns,4
prick,1
ourxc5xbfelvesrnand,3
mock,1
barenexc5xbfs,1
alls,13
wern2,1
leannexc5xbfsrnfor,1
poverty,8
andrnfor,1
larenexc5xbf,1
learned,8
henivrn3,1
povertyrnwere,1
xc5xbftript,4
primirntive,1
barenexc5xbf,1
legally,1
wantrnall,1
southrn4,3
clothesrnbargain,1
bargen,1
bargaigne,1
contraxc4x87t,1
agreement,3
concerning,4
xc5xbfale,6
xc5xbfomethingrnwhat,1
marriage,9
bargain,13
alrnliance,1
reputation,7
ixc5xbfxc5xbfuernand,1
faithful,7
nuptial,4
baconrn,1
nornirnrnrnpdivdiv,1
rrnno,1
mernthan,1
donnern2,2
xc5xbfoldrngive,1
evenrnhave,1
lxe2x80x99eirangernhe,1
tutor,2
hisrnxc5xbfon,1
genteel,3
carriage,4
barrngain,1
xc5xbfchool,2
stipulation,1
rnthere,10
courtexc5xbfies,1
fromrntheir,3
maxc5xbfter,16
dukes,1
endsrnof,1
utility,2
whereas,4
notrnbacons,2
viirn4,2
unexpected,2
reply,3
tending,2
obxc5xbfcenityrnwhere,1
bargains,5
whipxc5xbftitch,1
maftechnoernas,1
becauxc5xbfernthey,4
terminate,1
swiftrnno,1
maid,8
axc5xbfhamxe2x80x99drnhoweer,1
xc5xbfelling,2
famd,3
swiftrn5,3
upxc5xbfhot,1
xc5xbfenxc5xbferni,1
misfortune,3
however,8
thernbexc5xbft,1
jeopardy,1
certainrnarbuthnots,1
hylory,1
bullrn6,1
lawrnbargain,1
contract,4
marnnours,1
lands,16
transferring,1
property,6
themrnfrom,2
bargainer,1
bargainee,1
corvelrnto,1
purchaxc5xbfe,5
forrnhenry,1
able,22
enrich,2
queenrnand,1
richrnso,1
peaxc5xbfants,2
wivesrnas,1
market,7
oxen,8
xc5xbfheep,20
virnfor,2
plenty,9
largainedrnfxc2xbar,1
675rnthe,1
thrifty,1
drydenrnit,4
republick,2
ofrnlucca,1
treaxc5xbfures,4
italyrnbargainee,1
accepts,1
arnbargainrnbargain,1
profersrnor,1
bargainrnbarge,1
bargie,1
barga,1
boat,10
pleaxc5xbfurernthe,1
xc5xbfat,23
burnixc5xbfhd,4
thronernburnt,3
cleopatrarnit,1
conxc5xbfulted,3
barge,4
arnxc5xbfhore,1
fail,4
therernraleighs,1
exc5xbfxc5xbfaysrnplacxe2x80x99d,1
gilded,7
rnproud,1
burden,9
chargernwith,1
youths,6
begin,19
wallerrn2,1
rnbarger,1
manager,1
bargernhowxc5xbfoever,1
wafarers,1
glee,1
putrnting,2
inhabitants,5
privilege,6
againrnexc5xbfpecially,1
campellians,1
north,9
andrnthe,10
largers,1
themrncarews,1
cornwalrnbark,1
barck,1
rind,4
treerntrees,1
xc5xbfaprnand,1
munited,1
injurnries,1
583rnwandring,1
rnphyxc5xbficians,1
barca,1
latrnthings,1
thernduke,1
parma,1
flown,1
intornengland,1
mariner,1
tornxc5xbfea,1
jar,4
spainrnit,1
fatal,10
perfidious,1
barkrnbuilt,1
eclipxc5xbfe,2
riggd,1
curxc5xbfes,2
darkrnthat,1
xc5xbfunk,2
miltonrnwho,1
truxc5xbfts,1
peace,25
mindrntruxc5xbfts,1
frail,3
tempexc5xbftuous,2
windrnto,1
beoncan,1
noixc5xbfe,30
dog,11
threatens,2
orrnpurxc5xbfuesrngranvillern,1
sent,1
timerninto,1
breathing,9
uprnand,5
lamely,1
unfaxc5xbfhionablyrnthat,1
iiirnwhy,2
townrnshakexc5xbfp,1
windxc5xbfxc2xbarrnin,1
herdman,1
calls,12
againrnthe,3
afar,4
cowleyrn2,2
purxc5xbfue,12
reproachesrnvile,1
vengeance,9
coldrnand,1
baxc5xbfe,40
xc5xbfleeping,4
famernfairy,1
viiirnyou,1
patronagernthe,1
envious,4
barking,4
xc5xbfaucy,2
rnagainxc5xbft,1
somerxc5xbfetxc5xbf,1
shaxe2x80x99xc5xbfp,1
hxc2xbary,1
virntxc2xbaxc2xbak,1
theirrnarkrnthe,1
xc5xbfeverexc5xbft,4
penalties,2
tredrnthat,1
felled,2
templernthexc5xbfe,1
baried,1
xc5xbfhape,16
arerntumbled,1
xc5xbftreamrnaddixc5xbfons,1
remars,1
xc2xban,3
italyrnbxc2xba,1
thernaxc5xbf,1
krnexcorticated,1
barkhared,1
prexc5xbferved,6
nournrixc5xbfhing,1
xc5xbftripped,1
placerncutting,1
xc5xbfloping,1
xc5xbfhootrnand,1
quickly,11
barkrnaaortimers,1
husbandryrnbarker,1
barrni,1
clamoursrnwhat,1
barked,1
maderna,2
xc5xbfpit,6
arernrather,1
fame,14
barkersrnben,1
jxc2xbahnxc5xbfxc2xbans,3
